lat,lon,name,address,station_id,rental_uris.ios,rental_uris.web,rental_uris.android,parking_hoop,parking_type,contact_phone,vehicle_capacity,is_charging_station
35.7365585,139.7857241,荒川区荒川,東京都荒川区荒川１丁目５−５,14272,https://www.hellocycling.jp/app/port/detail/14272?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14272?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14272?referrer=odpt,false,street_parking,+8105038218282,10,false
35.7406012,139.7666291,SYFORME TABATA 　,東京都北区田端新町2-24-4,14273,https://www.hellocycling.jp/app/port/detail/14273?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14273?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14273?referrer=odpt,false,street_parking,+8105038218282,5,false
35.7645793,139.7754676,足立区扇,東京都足立区扇１丁目４９,14274,https://www.hellocycling.jp/app/port/detail/14274?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14274?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14274?referrer=odpt,false,street_parking,+8105038218282,10,false
35.60149,140.12074,京成サイクルパーク本千葉駅前第２,千葉県千葉市中央区長洲1丁目146-1,14275,https://www.hellocycling.jp/app/port/detail/14275?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14275?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14275?referrer=odpt,false,street_parking,+8105038218282,12,false
35.1976985,136.9207758,GOLD,愛知県名古屋市北区垣戸町1-10-1,14276,https://www.hellocycling.jp/app/port/detail/14276?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14276?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14276?referrer=odpt,false,street_parking,+8105038218282,2,false
34.63462363,135.6523361,玉祖神社,大阪府八尾市神立５丁目５−９３,14278,https://www.hellocycling.jp/app/port/detail/14278?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14278?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14278?referrer=odpt,false,street_parking,+8105038218282,4,false
35.759799,139.676499,ロアール板橋桜川,東京都板橋区桜川２丁目２６−１１,14279,https://www.hellocycling.jp/app/port/detail/14279?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14279?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14279?referrer=odpt,false,street_parking,+8105038218282,14,false
35.790008,139.746678,日本システムプレイティング本社,埼玉県川口市領家4-8-32,14280,https://www.hellocycling.jp/app/port/detail/14280?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14280?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14280?referrer=odpt,false,street_parking,+8105038218282,4,false
35.882425,139.712458,見沼ヘルシーランド,埼玉県さいたま市緑区大崎３２２−１,14281,https://www.hellocycling.jp/app/port/detail/14281?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14281?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14281?referrer=odpt,false,street_parking,+8105038218282,5,false
35.91442,139.624712,アソルティ大宮,埼玉県さいたま市大宮区土手町１丁目３８−１,14282,https://www.hellocycling.jp/app/port/detail/14282?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14282?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14282?referrer=odpt,false,street_parking,+8105038218282,4,false
34.2322153,135.1906813,わかちか広場(B1F),和歌山県和歌山市美園町５丁目,14283,https://www.hellocycling.jp/app/port/detail/14283?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14283?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14283?referrer=odpt,false,street_parking,+8105038218282,8,false
34.2302028,135.2122201,花山温泉-薬師の湯,和歌山県和歌山市鳴神５７４,14284,https://www.hellocycling.jp/app/port/detail/14284?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14284?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14284?referrer=odpt,false,street_parking,+8105038218282,3,false
